,match_id,team_id,team_region,player_id,player_tag,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,boost_bpm,boost_bcpm,boost_avg_amount,boost_amount_collected,boost_amount_stolen,boost_amount_collected_big,boost_amount_stolen_big,boost_amount_collected_small,boost_amount_stolen_small,boost_count_collected_big,boost_count_stolen_big,boost_count_collected_small,boost_count_stolen_small,boost_amount_overfill,boost_amount_overfill_stolen,boost_amount_used_while_supersonic,boost_time_zero_boost,boost_percent_zero_boost,boost_time_full_boost,boost_percent_full_boost,boost_time_boost_0_25,boost_time_boost_25_50,boost_time_boost_50_75,boost_time_boost_75_100,boost_percent_boost_0_25,boost_percent_boost_25_50,boost_percent_boost_50_75,boost_percent_boost_75_100,movement_avg_speed,movement_total_distance,movement_time_supersonic_speed,movement_time_boost_speed,movement_time_slow_speed,movement_time_ground,movement_time_low_air,movement_time_high_air,movement_time_powerslide,movement_count_powerslide,movement_avg_powerslide_duration,movement_avg_speed_percentage,movement_percent_slow_speed,movement_percent_boost_speed,movement_percent_supersonic_speed,movement_percent_ground,movement_percent_low_air,movement_percent_high_air,positioning_avg_distance_to_ball,positioning_avg_distance_to_ball_possession,positioning_avg_distance_to_ball_no_possession,positioning_avg_distance_to_mates,positioning_time_defensive_third,positioning_time_neutral_third,positioning_time_offensive_third,positioning_time_defensive_half,positioning_time_offensive_half,positioning_time_behind_ball,positioning_time_in_front_ball,positioning_time_most_back,positioning_time_most_forward,positioning_goals_against_while_last_defender,positioning_time_closest_to_ball,positioning_time_farthest_from_ball,positioning_percent_defensive_third,positioning_percent_offensive_third,positioning_percent_neutral_third,positioning_percent_defensive_half,positioning_percent_offensive_half,positioning_percent_behind_ball,positioning_percent_in_front_ball,positioning_percent_most_back,positioning_percent_most_forward,positioning_percent_closest_to_ball,positioning_percent_farthest_from_ball,demo_inflicted,demo_taken,advanced_goal_participation,advanced_rating,score,winner
17878,62336d87da9d7ca1c7baad15,6020c2b7f1e4807cc702ac15,Europe,5f3d8fdd95f40596eae23f9e,rise.,16.0,8.0,4.0,5.0,2018.0,50.0,1446.0,1430.0194,152.35,8022.0,2154.0,5805.0,1201.0,2217.0,953.0,70.0,14.0,191.0,76.0,1287.0,262.0,1646.0,92.06,9.128069333333334,119.57999999999998,11.832615666666667,368.41,216.25,164.74,279.94,35.674969,21.020512333333333,15.9981185,27.306401,4915.0,1612902.0,188.1,465.35,403.78,606.94,376.03,74.27000000000001,20.94,218.0,0.28,71.231882,38.16227633333333,44.01635233333334,17.821370333333334,57.415212,35.57364266666667,7.0111468666666665,8602.0,8644.0,8551.0,11924.0,402.05,364.57,290.61,569.55,487.68,797.5799999999999,259.65,293.5,295.5,0.0,365.6,275.1,38.020330666666666,27.506652000000003,34.473013333333334,53.85805666666667,46.14194333333333,75.46244333333334,24.537558333333333,29.041340666666667,29.276809333333333,36.19808733333333,27.222959,3.0,3.0,86.66666666666667,2.216176776306115,3.0,True
17879,62336d87da9d7ca1c7baad15,6020c2b7f1e4807cc702ac15,Europe,5faeab91e9ce4ed313ea9570,Vatira,13.0,3.0,2.0,5.0,1235.0,23.07692307692308,1382.0,1481.11196,169.94,8309.0,2109.0,5938.0,1335.0,2371.0,774.0,76.0,16.0,214.0,71.0,1781.0,242.0,1151.0,132.08,13.087411666666668,143.64,14.252590666666668,280.96,207.93,165.31,379.25,27.129982,20.116063333333333,15.995237,36.758715,5082.0,1676726.0,255.93,430.65,373.53,574.6,405.28,80.22,20.4,170.0,0.37,73.65217266666666,35.206107333333335,40.6628,24.131096,54.189901,38.21125633333333,7.598843666666666,10092.0,9756.0,10663.0,12572.0,407.2800000000001,378.82,273.99,596.01,464.1,784.76,275.34000000000003,382.3,350.8,1.0,311.1,394.4,38.439236,25.823853,35.73690933333333,56.25732033333333,43.74267833333334,74.13835166666667,25.861645666666664,37.89019,34.75438833333333,30.854626,39.070290666666665,4.0,2.0,53.333333333333336,1.4131353789951937,3.0,True
17880,62336d87da9d7ca1c7baad15,6020c2b7f1e4807cc702ac15,Europe,5f3d8fdd95f40596eae24232,Joyo,13.0,4.0,2.0,3.0,1371.0,30.76923076923077,1178.0,1318.42908,145.57999999999998,7396.0,2010.0,5249.0,1260.0,2147.0,750.0,59.0,15.0,191.0,68.0,745.0,274.0,742.0,110.96,11.006711666666666,159.97,15.810987000000004,345.81,245.32,182.1,265.83000000000004,33.37118366666667,23.5582065,17.581188,25.489418666666666,4682.0,1541921.0,156.64,438.8,464.58,574.34,392.2000000000001,93.47,16.6,166.0,0.29,67.85507266666667,43.78943733333333,41.43064366666667,14.779920666666667,54.17521633333333,37.01586666666666,8.8089209,9055.0,9065.0,9078.0,12332.0,394.5,340.89,324.64,567.94,492.1,767.46,292.56,353.3,372.3,0.0,344.1,366.1,37.26962666666667,30.62165566666667,32.10872166666667,53.585734,46.414266,72.42939,27.570606666666663,34.99283666666667,36.85851933333333,34.058691,36.28155,4.0,2.0,46.66666666666666,1.314992921755272,3.0,True
17881,62336d87da9d7ca1c7baad15,60b63cfdfec4a0857e7ba00c,Asia-Pacific North,5f9c7cde5246bf27936b4572,mikan,5.0,0.0,8.0,1.0,1066.0,0.0,1372.0,1457.97344,136.79999999999998,8181.0,1718.0,6140.0,1061.0,2041.0,657.0,73.0,12.0,175.0,51.0,1171.0,138.0,1086.0,161.15,15.982467333333332,96.74,9.579663666666669,439.24,218.92,149.37,225.93,42.551955666666665,21.18114733333333,14.377156333333332,21.889746666666667,4809.0,1575612.0,242.75,367.94,446.24,511.89,471.29,73.75,47.06,303.0,0.47,69.69565333333334,42.286656,34.74236133333333,22.970984,48.44560333333333,44.60006833333333,6.9543293,8471.0,7504.0,9118.0,11028.0,605.01,287.7,164.22,752.85,304.08,717.9300000000001,339.0,369.3,362.3,2.0,366.4,351.20000000000005,57.27207733333333,15.514591666666666,27.213332000000005,71.25788499999999,28.742115666666667,67.89752333333334,32.102472,36.58515433333333,35.874974333333334,36.28084366666667,34.783233333333335,2.0,3.0,100.0,0.6343930039053896,0.0,False
17882,62336d87da9d7ca1c7baad15,60b63cfdfec4a0857e7ba00c,Asia-Pacific North,5f3d8fdd95f40596eae2414a,Burn,5.0,1.0,4.0,0.0,719.0,20.0,1273.0,1279.46612,124.12,7178.0,1093.0,4576.0,492.0,2602.0,601.0,50.0,5.0,215.0,45.0,450.0,7.0,769.0,192.22000000000003,19.075002666666663,59.91000000000001,5.9343092,490.5700000000001,225.72000000000003,134.07,183.67,47.48877466666667,21.794181,12.915304,17.801741,4657.0,1521984.0,164.08,434.7000000000001,452.7600000000001,501.77,457.87,91.88,22.25,200.0,0.33,67.49275466666667,43.08937,41.328752,15.581878333333334,47.726607,43.521727,8.751665,7630.0,6908.0,8095.0,10365.0,593.32,343.38,114.85,787.7,263.83000000000004,710.19,341.35,282.6,324.7,6.0,360.1,248.2,56.46637333333333,10.920592166666664,32.613034666666664,74.92055833333333,25.079442,67.53225533333332,32.46774133333333,28.037029666666665,32.133912333333335,35.649414,24.604630333333333,1.0,4.0,100.0,0.5491578263022232,0.0,False
17883,62336d87da9d7ca1c7baad15,60b63cfdfec4a0857e7ba00c,Asia-Pacific North,5f3d8fdd95f40596eae2414c,Olpix,3.0,0.0,5.0,0.0,579.0,0.0,1223.0,1315.53039,140.91,7377.0,920.0,5158.0,493.0,2219.0,427.0,60.0,5.0,196.0,38.0,753.0,12.0,775.0,151.92,15.068090333333336,66.45,6.591995666666667,390.5,252.72,166.21,222.62,37.852689,24.387526666666663,16.129602666666667,21.630182666666663,4795.0,1571804.0,161.1,459.52,433.4,564.47,419.48,70.05,21.3,239.0,0.26,69.49275466666667,41.13647766666667,43.570808666666665,15.292714666666669,53.530109333333336,39.846704,6.623186133333333,9462.0,9110.0,9713.0,11230.0,633.82,298.73,121.45999999999998,796.03,257.98,701.3499999999999,352.67,396.8,336.3,7.0,299.1,445.6,60.13170666666667,11.530754333333334,28.337538,75.50711000000001,24.49288866666667,66.483689,33.51631266666667,39.250067666666666,33.340826,29.641488,44.123455,4.0,4.0,0.0,0.2765717436753802,0.0,False
17884,62336d87da9d7ca1c7baad16,605aca6853a71a78eacbc155,North America,5f3d8fdd95f40596eae23eb6,Firstkiller,10.0,2.0,2.0,0.0,810.0,20.0,1420.0,1401.07884,159.69,7794.0,2344.0,5223.0,1221.0,2571.0,1123.0,68.0,17.0,227.0,102.0,1697.0,528.0,1664.0,110.97,11.149932333333334,170.72,17.089016666666666,284.81,200.6,226.07,294.69000000000005,28.32725933333333,20.120131666666666,22.28609733333333,29.266511666666663,5009.0,1636708.0,255.49,396.59,368.54,614.11,342.4,64.11,26.03,217.0,0.36,72.59420333333334,36.135232333333335,38.868264333333336,24.996506666666665,60.31236233333333,33.447437666666666,6.240198,8544.0,7703.0,9342.0,11485.0,376.67,353.93,290.03,543.77,476.86,707.31,313.31,257.9,374.5,2.0,377.5,321.5,37.05258833333334,28.246627333333333,34.700783,53.51999166666667,46.48001133333333,69.43289666666668,30.567104666666665,25.932491666666664,37.32423333333333,37.78481166666666,32.23904166666667,6.0,2.0,100.0,0.6607126686164481,0.0,False
17885,62336d87da9d7ca1c7baad16,605aca6853a71a78eacbc155,North America,5f3d8fdd95f40596eae23eba,AYYJAYY,11.0,0.0,1.0,0.0,628.0,0.0,1344.0,1329.60323,152.10000000000002,7365.0,1488.0,5404.0,952.0,1961.0,536.0,67.0,12.0,166.0,50.0,1373.0,268.0,897.0,89.55,9.1207238,118.26,11.877238333333333,297.44,205.84,213.2,263.03000000000003,30.548769333333336,21.006201666666666,21.550833333333333,26.894191333333332,4581.0,1480074.0,149.43,398.8200000000001,460.43,540.5,383.58,84.61000000000001,32.0,304.0,0.32,66.39130666666667,45.532502666666666,39.60602433333334,14.861474,53.61535133333334,38.01273466666667,8.371917133333334,8741.0,7741.0,9517.0,11425.0,436.11,342.18,230.42,620.11,388.58,764.74,243.95,383.4,287.4,1.0,337.70000000000005,306.8,43.29045433333334,22.803193333333336,33.90634933333333,61.640144,38.35985733333334,75.73591866666668,24.264079666666664,38.50762133333333,28.953336,33.92827533333334,30.696094,1.0,6.0,0.0,0.3035626091903713,0.0,False
17886,62336d87da9d7ca1c7baad16,605aca6853a71a78eacbc155,North America,5f3d8fdd95f40596eae23ede,Sypical,10.0,0.0,3.0,2.0,770.0,0.0,1304.0,1322.34628,146.51,7329.0,1356.0,5366.0,810.0,1963.0,546.0,64.0,11.0,181.0,49.0,1034.0,199.0,1210.0,123.59,12.332175666666666,102.36,10.2424135,344.64,208.41,172.32999999999998,270.02,34.496352,20.881904666666667,17.318516000000002,27.30322633333333,4765.0,1548271.0,172.82999999999998,436.59,405.06,555.44,384.85,74.19,23.37,258.0,0.27,69.05797133333333,39.95598666666666,42.966706,17.077308666666667,54.71857666666667,37.95535833333333,7.326067133333333,9607.0,9105.0,10117.0,11836.0,440.05,349.44,224.99,640.47,374.02,719.4300000000001,295.06,385.6,338.1,2.0,287.7,395.80000000000007,43.309741333333335,22.18611633333333,34.50414333333333,63.08825633333333,36.91174333333333,70.83921,29.160789333333337,38.590476333333335,34.02090466666667,28.901248666666664,39.826805666666665,3.0,4.0,100.0,0.6252215006796082,0.0,False
17887,62336d87da9d7ca1c7baad16,6020c1cdf1e4807cc7025d03,North America,5f3d8fdd95f40596eae241b8,BeastMode,6.0,3.0,3.0,2.0,1248.0,50.0,1251.0,1241.68149,127.41,6889.0,1403.0,4333.0,753.0,2556.0,650.0,50.0,8.0,208.0,50.0,629.0,60.0,1001.0,126.6,12.875420666666663,65.65,6.642242466666667,447.52,242.26,107.43,186.41,45.64328166666667,24.74809433333333,10.805491333333334,18.803134,4671.0,1510786.0,162.81,408.94,436.85,541.9499999999999,394.48,72.17,20.46,184.0,0.33,67.69565266666667,43.26954966666667,40.640512666666666,16.089933666666667,53.68144166666667,39.12723433333334,7.191322533333334,7736.0,7501.0,7944.0,10797.0,538.19,300.54,169.87,685.52,323.07,756.98,251.62,256.2,329.4,0.0,381.0,256.2,53.11997133333333,16.872877,30.00715433333333,67.78314533333334,32.21685266666667,74.99497000000001,25.005023333333337,25.67296533333333,32.97961333333333,38.25337733333333,25.632298666666667,4.0,6.0,100.0,1.4317878291604778,3.0,True
